NodeIndex,GeneSymbol,AAA,PAD,AMI,Stroke,HeartFailure
773,DRD2,0,0,0,0,0
774,AK2,0,0,0,0,0
775,CD2,0,0,0,0,0
776,PREP,0,0,0,0,0
777,PLA2G4D,0,0,0,0,0
778,MAOB,0,0,0,0,0
779,TNFAIP3,0,0,0,0,0
780,PAOX,0,0,0,0,0
781,CAPN1,0,0,0,0,0
782,ACTB,0,0,0,1,0
783,VENTX,0,0,0,0,0
784,WNT10A,0,0,0,0,0
785,CSF2,0,0,0,0,0
786,RECQL4,0,0,0,0,0
787,F2RL3,0,0,0,0,0
788,SHC3,0,0,0,0,0
789,DARS1,0,0,0,0,0
790,ILK,0,0,0,0,0
791,DSN1,0,0,0,0,0
792,LSM2,0,0,0,0,0
793,THY1,0,0,0,0,0
794,EGFR,0,0,0,0,0
795,ACTR6,0,0,0,0,0
796,ATP6AP2,0,0,0,0,0
797,UTP20,0,0,0,0,0
798,RDH5,0,0,0,0,0
799,BTAF1,0,0,0,0,0
800,IGF1R,0,0,0,0,0
801,LSG1,0,0,0,0,0
802,SCG3,0,0,0,0,0
803,EXOC6B,0,0,0,0,0
804,CXCL3,0,0,0,0,0
805,IL7,0,0,0,0,0
806,RPP38,0,0,0,0,0
807,MBTPS1,0,0,0,0,0
808,ITGB2,0,0,0,0,0
809,GRPEL1,0,0,0,0,0
810,DNAH5,0,0,0,0,0
811,COL4A5,1,0,0,0,0
812,DCP1A,0,0,0,0,0
813,TYROBP,0,0,0,0,0
814,PRIM2,0,0,0,0,0
815,MLPH,0,0,0,0,0
816,SMARCD2,0,0,0,0,0
817,SNTB1,0,0,0,0,0
818,SERPINB2,0,0,0,0,0
819,PCBP1,0,0,0,0,0
820,PARS2,0,0,0,0,0
821,OSGEP,0,0,0,0,0
822,HOXB3,0,0,0,0,0
823,SERBP1,0,0,0,0,0
824,PAK5,0,0,0,0,0
825,APOBR,0,0,0,0,0
826,BPIFB1,0,0,0,0,0
827,GNAO1,0,0,0,1,0
828,LIPA,0,0,0,1,0
829,RPL5,0,0,0,0,0
830,GAGE1,0,0,0,0,0
831,XAB2,0,0,0,0,0
832,ATP5PF,0,0,0,0,0
833,RNASE2,0,0,0,0,0
834,CEACAM8,0,0,0,0,0
835,ACOX3,0,0,0,0,0
836,TSN,0,0,0,0,0
837,PSMD8,0,0,0,0,0
838,IFNG,0,0,0,0,0
839,P2RX6,0,0,0,0,0
840,F8,0,0,0,0,0
841,DCUN1D5,0,0,0,0,0
842,NUDT5,0,0,0,0,0
843,HSPE1-MOB4,0,0,0,0,0
844,GRPEL2,0,0,0,0,0
845,PDXP,0,0,0,0,0
846,GABRA6,0,0,0,0,0
847,TUBA1A,0,0,0,0,0
848,SNRPD1,0,0,0,0,0
849,EIF4EBP1,0,0,0,0,0
850,RPL29,0,0,0,0,0
851,NFS1,0,0,0,0,0
852,LRMDA,0,0,0,0,0
853,ANGPTL8,0,0,0,0,0
854,BCOR,0,1,0,0,0
855,INSL6,0,0,0,0,0
856,ACOT7,0,0,0,0,0
857,PGRMC2,0,0,0,0,0
858,GLRA2,0,0,0,0,0
859,DQX1,0,0,0,0,0
860,RTN4R,0,0,0,0,0
861,HAUS8,0,0,0,0,0
862,CUL4A,0,0,0,0,0
863,MACC1,0,0,0,0,0
864,SEC23A,0,0,0,0,0
865,FBXO36,0,0,0,0,0
866,ATP5MC1,0,0,0,0,0
867,NDUFA5,0,0,0,0,0
868,CD3E,0,0,0,0,0
869,IKZF3,0,0,0,0,0
870,GPAA1,0,0,0,0,0
871,CCR9,0,0,0,0,0
872,WDR78,0,0,0,0,0
873,FSIP1,0,0,0,0,0
874,NELFE,0,0,0,0,0
875,H2BC17,0,0,0,0,0
876,COLGALT2,0,0,0,0,0
877,CCR2,0,0,0,0,0
878,CLN5,0,0,0,0,0
879,NUSAP1,0,0,0,0,0
880,TNN,0,0,0,0,0
881,FBXO8,0,0,0,0,0
882,WDR26,0,0,0,0,0
883,B4GALT7,0,0,0,0,0
884,KALRN,0,0,0,0,0
885,EIF2B2,0,0,0,0,0
886,SULT1E1,0,0,0,0,0
887,THAP12,0,0,0,0,0
888,UNC45B,0,0,0,0,0
889,POLR3A,0,0,0,0,0
890,TRPA1,0,0,0,0,0
891,GTF2E1,0,0,0,0,0
892,CREB1,0,0,0,0,0
893,SLC18A2,0,0,0,0,0
894,GYG2,0,0,0,0,0
895,AP1S2,0,0,0,0,0
896,PPP3CA,0,0,0,0,0
897,TAF11,0,0,0,0,0
898,CTPS2,0,0,0,0,0
899,ADRA1B,0,0,0,0,0
900,NDUFB11,0,0,0,0,0
901,NAT2,0,0,0,0,0
902,STAT3,0,0,0,0,0
903,ARSG,0,0,0,0,0
904,RPL6,0,0,0,0,0
905,ELANE,1,0,0,0,0
906,ATG4A,0,0,0,0,0
907,LYN,0,0,0,0,0
908,BYSL,0,0,0,0,0
909,RPL36A,0,0,0,0,0
910,PPIL1,0,0,0,0,0
911,PRAME,0,0,0,0,0
912,PDCD1LG2,0,0,0,0,0
913,FBXO16,0,0,0,0,0
914,LPAR2,0,0,0,0,0
915,KCNA7,0,0,0,0,0
916,ACADSB,0,0,0,0,0
917,ALDH18A1,0,0,0,0,0
918,OMG,0,0,0,0,0
919,PMVK,0,0,0,0,0
920,FLT3,0,0,0,0,0
921,UBIAD1,0,0,0,0,0
922,HTR2A,0,0,0,0,0
923,PATJ,0,0,0,0,0
924,AP4E1,0,0,0,0,0
925,POLR2C,0,0,0,0,0
926,HAO2,0,0,0,0,0
927,CD69,0,0,0,0,0
928,MALSU1,0,0,0,0,0
929,DAZL,0,0,0,0,0
930,ERBIN,0,0,0,0,0
931,TFPI2,0,0,0,0,0
932,CCNE1,0,0,0,0,0
933,PPP2R1A,0,0,0,0,0
934,C19orf12,0,0,0,0,0
935,ZCCHC7,0,0,0,0,0
936,UAP1,0,0,0,0,0
937,ZFY,0,0,0,0,0
938,MSX1,0,0,0,0,0
939,PLAUR,1,0,0,0,0
940,SNX3,0,0,0,0,0
941,POLR3B,0,0,0,0,0
942,TFAP2B,0,0,0,0,0
943,TRPV5,0,0,0,0,0
944,CSN2,0,0,0,0,0
945,NEU3,0,0,0,0,0
946,CWF19L1,0,0,0,0,0
947,TFB2M,0,0,0,0,0
948,MTHFD1,0,0,0,0,0
949,RAB6B,0,0,0,0,0
950,PHF12,0,0,0,0,0
951,HSCB,0,0,0,0,0
952,PIPOX,0,0,0,0,0
953,IDH3A,0,0,0,0,0
954,ARCN1,0,0,0,0,0
955,PGAM1,0,0,0,0,0
956,CRHR1-2,0,0,0,0,0
957,DCAF4,0,0,0,0,0
958,NAB2,0,0,0,0,0
959,ULK3,0,0,0,0,0
960,PEA15,0,0,0,0,0
961,MRPS6,0,0,0,0,0
962,CCNT2,0,0,0,0,0
963,RRP7A,0,0,0,0,0
964,APOBEC3A,0,0,0,0,0
965,AQP8,0,0,0,0,0
966,H2BC21,0,0,0,0,0
967,GGA2,0,0,0,0,0
968,IL22,0,0,0,0,0
969,SSBP2,0,0,0,0,0
970,EPM2A,0,0,0,0,0
971,FOXRED1,0,0,0,0,0
972,BEST1,0,0,0,0,0
973,CALML3,0,0,0,0,0
974,TRUB1,0,0,0,0,0
975,DCN,0,0,0,0,0
976,PMM1,0,0,0,0,0
977,NKD2,0,0,0,0,0
978,H4C14,0,0,0,0,0
979,ANAPC1,0,0,0,0,0
980,ESYT1,0,0,0,0,0
981,CEP192,0,0,0,0,0
982,TBL2,0,0,0,0,0
983,SRSF11,0,0,0,0,0
984,FBXO45,0,0,0,0,0
985,RPF1,0,0,0,0,0
986,GLIS3,0,0,0,0,0
987,CMTM3,0,0,0,0,0
988,PRKCQ,0,0,0,0,0
989,KCTD17,0,0,0,0,0
990,PMP2,0,0,0,0,0
991,SERPINI1,0,0,0,0,0
992,RP2,0,0,0,0,0
993,GSS,0,0,0,0,0
994,PDE9A,0,0,0,1,0
995,CD247,0,0,0,0,0
996,GSR,0,0,0,0,0
997,FEM1B,0,0,0,0,0
998,ACAD11,0,0,0,0,0
999,NDUFAF1,0,0,0,0,1
1000,GALNT6,0,0,0,0,0
1001,ASAH1,0,0,0,0,0
1002,PPME1,0,0,0,0,0
1003,ACE,0,1,1,0,1
1004,RPTOR,0,0,0,1,0
1005,LY96,0,0,0,0,0
1006,COP1,0,0,0,0,0
1007,INSRR,0,0,0,0,0
1008,FBXL8,0,0,0,0,0
1009,NRP1,0,0,0,0,0
1010,MFAP1,0,0,0,0,0
1011,PDIA2,0,0,0,0,0
1012,SF3B1,0,0,0,0,1
1013,NAA15,0,0,0,0,0
1014,MAN2A1,0,0,0,0,0
1015,CYP4A22,0,0,0,0,0
1016,MRPS16,0,0,0,0,0
1017,PIK3CB,0,0,0,0,0
1018,LLGL2,0,0,0,0,0
1019,CCL16,0,0,0,0,0
1020,PINX1,0,0,0,0,0
1021,IL19,0,0,0,0,0
1022,RPL21,0,0,0,0,0
1023,EXOSC5,0,0,0,0,0
1024,VARS2,0,0,0,0,0
1025,SLC1A4,0,0,0,0,0
1026,GTF2H3,0,0,0,0,0
1027,RABGGTA,0,0,0,0,0
1028,EEF1E1,0,0,0,0,0
1029,COL18A1,1,0,0,0,0
1030,BPGM,0,0,0,0,0
1031,GTPBP6,0,0,0,0,0
1032,COPS7B,0,0,0,0,0
1033,CTSK,0,0,0,0,0
1034,MYL7,0,0,0,0,0
1035,RPS11,0,0,0,0,0
1036,MRPS27,0,0,0,0,0
1037,MLKL,0,0,0,0,0
1038,MIEF2,0,0,0,0,0
1039,RLN2,0,0,0,0,0
1040,CSH1,0,0,0,0,0
1041,POP7,0,0,0,0,0
1042,NUP188,0,0,0,0,0
1043,HEXB,0,0,0,0,1
1044,MKNK2,0,0,0,0,0
1045,SLC10A7,0,0,0,0,0
1046,GPX3,0,0,0,0,0
1047,EFTUD2,0,0,0,0,0
1048,SLC11A1,0,0,0,0,0
1049,ABI3BP,0,0,0,0,0
1050,POLR2E,0,0,0,0,0
1051,ACP5,0,0,0,0,0
1052,RRAS2,0,0,0,0,0
1053,RAVER1,0,0,0,0,0
1054,TOPBP1,0,0,0,0,0
1055,ZNRF3,0,0,0,0,0
1056,PRKAB2,0,0,0,0,0
1057,TRAF6,0,0,0,0,0
1058,MOCS1,0,0,0,0,0
1059,RETNLB,0,0,0,0,0
1060,ORC5,0,0,0,0,0
1061,TXNDC12,0,0,0,0,0
1062,CDKN1B,0,0,0,0,0
1063,AKR1C2,0,0,0,0,0
1064,POM121,0,0,0,0,0
1065,EXTL2,0,0,0,0,0
1066,FIZ1,0,0,0,0,0
1067,SLC26A1,0,0,0,0,0
1068,MRPL50,0,0,0,0,0
1069,MYOD1,0,0,0,0,0
1070,DIS3L,0,0,0,0,0
1071,BUD23,0,0,0,0,0
1072,FUCA2,0,0,0,0,0
1073,MRPS35,0,0,0,0,0
1074,PER2,0,0,0,0,0
1075,TAX1BP3,0,0,0,0,0
1076,DNAH7,0,0,0,0,0
1077,HGFAC,0,0,0,0,0
1078,BAG2,0,0,0,0,0
1079,NAT14,0,0,0,0,0
1080,SKP1,0,0,0,0,0
1081,LRTOMT,0,0,0,0,0
1082,USP6,0,0,0,0,0
1083,KREMEN1,0,0,0,0,0
1084,RPE65,0,0,0,0,0
1085,ARR3,0,0,0,0,0
1086,C12orf57,0,0,0,0,0
1087,APOC1,1,0,0,0,0
1088,TRPV2,0,0,0,0,0
1089,TBK1,0,0,0,0,0
1090,HACD2,0,0,0,0,0
1091,SDF4,0,0,0,0,0
1092,RAD18,0,0,0,0,0
1093,CTLA4,0,0,0,0,0
1094,CYFIP2,0,0,0,0,0
1095,RCAN2,0,0,0,0,0
1096,RDH12,0,0,0,0,0
1097,KCNH2,0,0,0,0,1
1098,PAX3,0,0,0,0,0
1099,RARS1,0,0,0,0,0
1100,ATG4B,0,0,0,0,0
1101,KLK15,0,0,0,0,0
1102,LSR,0,0,0,0,0
1103,GLRX5,0,0,0,0,0
1104,ZP2,0,0,0,0,0
1105,VPS37A,0,0,0,0,0
1106,PTAR1,0,0,0,0,0
1107,PON3,0,0,0,0,0
1108,RDH16,0,0,0,0,0
1109,SCARB1,0,0,0,0,0
1110,CFAP206,0,0,0,0,0
1111,GNL3L,0,0,0,0,0
1112,COPS3,0,0,0,0,0
1113,CTSA,0,0,0,0,0
1114,CHCHD6,0,0,0,0,0
1115,KCNQ5,0,0,0,0,0
1116,CBX3,0,0,0,0,0
1117,POU2AF1,0,0,0,0,0
1118,NLRP11,0,0,0,0,0
1119,PIK3C2A,0,0,1,1,0
1120,TNFSF4,0,0,0,0,0
1121,MED21,0,0,0,0,0
1122,CUL2,0,0,0,0,0
1123,SMARCA2,0,0,0,0,0
1124,PMP22,0,0,0,0,0
1125,VGF,0,0,0,0,0
1126,LGR6,0,0,0,0,0
1127,RPUSD1,0,0,0,0,0
1128,ZSCAN10,0,0,0,0,0
1129,CALU,0,0,0,0,0
1130,PLD2,0,0,0,0,0
1131,CPLANE1,0,0,0,0,0
1132,IL6,0,1,1,0,0
1133,INTS6,0,0,0,0,0
1134,RPL3,0,0,0,0,0
1135,TMOD4,0,0,0,1,0
1136,UBE4B,0,0,0,0,0
1137,EHD1,0,0,0,0,0
1138,LIN7C,0,0,0,0,0
1139,FANCF,0,0,0,0,0
1140,TIMM23B,0,0,0,0,0
1141,HNRNPH1,1,0,0,0,0
1142,TIA1,0,0,0,0,0
1143,ROBO3,0,0,0,0,0
1144,OBP2B,0,0,0,0,0
1145,KLK3,0,0,0,0,0
1146,PGK2,0,0,0,0,0
1147,KIF27,0,0,0,0,0
1148,WARS1,0,0,0,0,0
1149,NEU4,0,0,0,0,0
1150,TIMM22,0,0,0,0,0
1151,ACOT9,0,0,0,0,0
1152,GABARAPL1,0,0,0,0,0
1153,PDS5A,0,0,0,0,0
1154,ENTPD4,0,0,0,0,0
1155,HDDC2,0,0,0,0,0
1156,ADCY3,0,0,0,0,0
1157,FADS6,0,0,0,0,0
1158,HPR,0,0,0,0,0
1159,PRKAA1,0,0,0,0,0
1160,BCL2A1,0,0,0,0,0
1161,CXCL8,0,0,1,1,0
1162,GPN3,0,0,0,0,0
1163,COL5A2,0,0,0,0,0
1164,FIS1,0,0,0,0,0
1165,TARS1,0,0,0,0,0
1166,IFNA10,0,0,0,0,0
1167,KIF4A,0,0,0,0,0
1168,PTGES3,0,0,0,0,0
1169,TSC1,0,0,0,0,0
1170,MRPS18C,0,0,0,0,0
1171,BICDL1,0,0,0,0,0
1172,DKK1,0,0,0,0,0
1173,ATP5F1C,0,0,0,0,0
1174,PRICKLE4,0,0,0,0,0
1175,EXOSC4,0,0,0,0,0
1176,TRUB2,0,0,0,0,0
1177,ABCF1,0,0,0,0,0
1178,RPS8,0,0,0,0,0
1179,P2RY14,0,0,0,0,0
1180,CIITA,0,0,0,0,0
1181,MOV10,0,0,0,0,0
1182,SPDYA,0,0,0,0,0
1183,BCKDK,0,0,0,0,0
1184,APLNR,0,0,0,0,0
1185,AOC3,1,0,0,0,0
1186,CHD3,0,0,0,1,0
1187,MTG1,0,0,0,0,0
1188,ST3GAL1,0,0,0,0,0
1189,RD3,0,0,0,0,0
1190,MFF,0,0,0,0,0
1191,PIP4P2,0,0,0,0,0
1192,KIF1A,0,0,0,0,0
1193,TECTB,0,0,0,0,0
1194,RSAD2,0,0,0,0,0
1195,HCFC1,0,0,0,0,0
1196,USP2,0,0,0,0,0
1197,TTC30A,0,0,0,0,0
1198,DERL2,0,0,0,0,0
1199,ERCC1,0,0,0,0,0
1200,SF3A1,0,0,0,0,0
1201,CLDN2,0,0,0,0,0
1202,GPBAR1,0,0,0,0,0
1203,CANX,0,0,0,0,0
1204,OXSR1,0,0,0,0,0
1205,MERTK,0,0,0,0,0
1206,GATB,0,0,0,0,0
1207,MAPK9,0,0,0,0,0
1208,GOLPH3,0,0,0,0,0
1209,INTS7,0,0,0,0,0
1210,PDCD6IP,0,0,0,0,0
1211,SETX,0,0,0,0,0
1212,INSL4,0,0,0,0,0
1213,GNAT1,0,0,0,0,0
1214,C1orf194,0,0,0,0,0
1215,GET4,0,0,0,0,0
1216,SYNRG,0,0,0,0,0
1217,PRPF4B,0,0,0,0,0
1218,LTA4H,0,0,0,0,0
1219,EPHB4,0,0,0,0,1
1220,SMPD3,0,0,0,0,0
1221,NMT1,0,0,0,0,0
1222,SRM,0,0,0,0,0
1223,CYP2U1,0,0,0,0,0
1224,LOC114841035,0,0,0,0,0
1225,ZNF281,0,0,0,0,0
1226,FOXN1,0,0,0,0,0
1227,RBM15,0,0,0,0,0
1228,PPARA,0,0,0,0,0
1229,FBXO34,0,0,0,0,0
1230,DUX4,0,0,0,0,0
1231,AP4M1,0,0,0,0,0
1232,C1D,0,0,0,0,0
1233,CSE1L,0,0,0,0,0
1234,WASL,0,0,0,0,0
1235,C9,1,0,0,0,0
1236,LTV1,0,0,0,0,0
1237,TRAPPC8,0,0,0,0,0
1238,KIF20A,0,0,0,1,0
1239,PPM1B,0,0,0,0,0
1240,UNC13D,0,0,0,0,0
1241,PSMB6,0,0,0,0,0
1242,EIF4H,0,0,0,0,0
1243,PTK2B,0,0,0,0,0
1244,STK40,0,0,0,0,0
1245,NPHS1,0,0,0,0,0
1246,DNAAF2,0,0,0,0,0
1247,MYH13,0,0,0,0,0
1248,ZCWPW1,0,0,0,0,0
1249,GLT6D1,0,0,0,0,0
1250,PPP2CB,0,0,0,0,0
1251,NR1D2,0,0,0,0,0
1252,NR5A2,0,0,0,0,0
1253,ERLIN2,0,0,0,0,0
1254,CTTNBP2,0,0,0,0,0
1255,RYK,0,0,0,0,0
1256,TMCO1,0,0,0,0,0
1257,KCNA6,0,0,0,0,0
1258,GGT5,0,0,0,0,0
1259,PACRG,0,0,0,0,0
1260,ABCB8,0,0,0,0,0
1261,CREBBP,0,0,0,0,0
1262,ABCA4,0,0,0,0,0
1263,OR1F1,0,0,0,0,0
1264,ATF5,0,0,0,0,0
1265,RHEBL1,0,0,0,0,0
1266,AFDN,0,0,0,0,0
1267,FGF9,0,0,0,0,0
1268,NME1,0,0,0,0,0
1269,ALDH1A1,0,0,0,0,0
1270,TRIP6,0,0,0,0,0
1271,NOTUM,0,0,0,0,0
1272,NBAS,0,0,0,0,0
1273,SEMA3G,0,0,0,0,0
1274,hCG_1984214,0,0,0,0,0
1275,ZNF436,0,0,0,0,0
1276,FGFR1OP,0,0,0,0,0
1277,AIM2,0,0,0,0,0
1278,LEPR,0,0,0,0,0
1279,MRPL57,0,0,0,0,0
1280,IRAK3,0,0,0,0,0
1281,PDK1,0,0,0,0,0
1282,CYTH1,0,0,0,0,0
1283,DFFB,0,0,0,0,0
1284,MAGOH,0,0,0,0,0
1285,PPP2R5E,0,0,0,0,0
1286,SDSL,0,0,0,0,0
1287,CAVIN1,0,0,0,0,1
1288,KIF5A,0,0,0,0,0
1289,TRA2B,0,0,0,0,0
1290,CD6,0,0,0,0,0
1291,PEX11B,0,0,0,0,0
1292,EMC4,0,0,0,0,0
1293,MBIP,0,0,0,0,0
1294,ADCYAP1,0,0,0,0,0
1295,TARDBP,0,0,0,0,0
1296,BRD3,0,0,0,0,0
1297,ZC3H4,0,0,0,0,0
1298,ABTB1,0,0,0,0,0
1299,KITLG,0,0,0,0,0
1300,MET,0,0,0,0,0
1301,APOC4,0,0,0,0,0
1302,MAPK14,0,1,0,0,0
1303,RAMP2,0,0,0,0,0
1304,NOL9,0,0,0,0,0
1305,MYCN,0,0,0,0,0
1306,PELP1,0,0,0,0,0
1307,HDLBP,0,0,0,0,0
1308,COL4A4,1,0,0,0,0
1309,PRDX5,0,0,0,0,0
1310,ITK,0,0,0,0,0
1311,WDR5,0,0,0,0,0
1312,LOX,1,1,0,1,0
1313,SNRNP48,0,0,0,0,0
1314,MAP3K8,0,0,0,0,0
1315,RPL14,0,0,0,0,0
1316,FAM107B,0,0,0,0,0
1317,PDK4,0,0,0,0,0
1318,GAGE2E,0,0,0,0,0
1319,NADSYN1,0,0,0,0,0
1320,ARFIP1,0,0,0,0,0
1321,ZFYVE19,0,0,0,0,0
1322,CCL14,0,0,0,0,0
1323,CSF1R,0,0,0,0,0
1324,SMAD9,0,0,0,0,1
1325,GAA,0,0,0,1,1
1326,BCL10,0,0,0,0,0
1327,PIGC,0,0,0,0,0
1328,DCSTAMP,0,0,0,0,0
1329,AP2A1,0,0,0,0,0
1330,TGFBI,0,0,0,0,0
1331,MAPKAP1,0,0,0,0,0
1332,APOBEC3B,0,0,0,0,0
1333,PAICS,0,0,0,0,0
1334,PDXK,0,0,0,0,0
1335,POR,0,0,0,0,0
1336,PPP1R15B,0,0,0,0,0
1337,HAUS4,0,0,0,0,0
1338,PTPRA,0,0,0,0,0
1339,LTBP1,0,0,0,0,0
1340,SAR1B,0,0,0,0,0
1341,LMBRD1,0,0,0,0,0
1342,PGA3,0,0,0,0,0
1343,HYPK,0,0,0,0,0
1344,PANX2,0,0,0,0,0
1345,LIMS1,0,0,0,0,0
1346,KCNIP3,0,0,0,0,0
1347,CRYAB,1,0,0,0,0
1348,LDLRAP1,0,1,1,0,0
1349,YIPF4,0,0,0,0,0
1350,LCTL,0,0,0,0,0
1351,RUNX1,0,0,0,0,0
1352,SNU13,0,0,0,0,0
1353,AK7,0,0,0,0,0
1354,MYO5A,0,0,0,0,0
1355,KDM5B,0,0,0,0,0
1356,RSPH9,0,0,0,0,0
1357,C12orf65,0,0,0,0,0
1358,MECP2,0,0,0,1,1
1359,RPN1,0,0,0,0,0
1360,SEC22C,0,0,0,0,0
1361,CREBZF,0,0,0,0,0
1362,PRKCSH,0,0,0,0,0
1363,FXYD1,0,0,0,0,0
1364,VPS28,0,0,0,0,0
1365,OPA3,0,0,0,0,0
1366,INPPL1,0,0,0,0,0
1367,FBXL4,0,0,0,0,0
1368,GUK1,0,0,0,0,0
1369,TMC2,0,0,0,0,0
1370,ITGA7,0,0,0,0,0
1371,LMOD2,0,0,0,0,0
1372,TPI1,0,0,1,0,1
1373,ASB18,0,0,0,0,0
1374,MTFMT,0,0,0,0,0
1375,SETD2,0,0,0,0,0
1376,TIMP2,1,0,1,0,0
1377,CBR1,0,0,0,0,0
1378,KRT20,0,0,0,0,0
1379,MRPL15,0,0,0,0,0
1380,CCDC39,0,0,0,0,0
1381,IFNB1,0,0,0,0,0
1382,TCN2,0,0,0,0,0
1383,PI4K2A,0,0,0,0,0
1384,APCS,1,0,0,0,0
1385,TFAM,0,0,0,0,0
1386,IFNAR2,0,0,0,0,0
1387,LUC7L2,0,0,0,0,0
1388,INHBE,0,0,0,0,0
1389,STK25,0,0,0,0,0
1390,NES,0,0,0,0,0
1391,GOSR1,0,0,0,0,0
1392,IRF2BP2,0,0,0,0,0
1393,CYP26C1,0,0,0,0,0
1394,PROM1,0,0,0,0,0
1395,COL21A1,0,0,0,0,0
1396,CD48,0,0,0,0,0
1397,PLA2G2D,0,0,0,0,0
1398,PCNA,0,0,0,0,0
1399,FBXL16,0,0,0,0,0
1400,FAN1,0,0,0,0,0
1401,HOXC9,0,0,0,0,0
1402,NDUFS2,0,0,0,0,1
1403,ATP2B4,0,0,0,0,0
1404,SRP72,0,0,0,0,0
1405,TSPO,0,0,0,0,0
1406,ASB7,0,0,0,0,0
1407,LCA5,0,0,0,0,0
1408,MAT1A,0,0,0,0,0
1409,VAV1,0,0,0,0,0
1410,RPL38,0,0,0,0,0
1411,ATP2A2,0,0,0,0,0
1412,NECAP2,0,0,0,0,0
1413,PIH1D1,0,0,0,0,0
1414,KCNJ11,0,0,0,0,0
1415,TIMM50,0,0,0,0,0
1416,TNNC1,0,0,0,0,0
1417,LNP1,0,0,0,0,0
1418,ORC6,0,0,0,0,0
1419,HNRNPA3,0,0,0,0,0
1420,NT5C1B-RDH14,0,0,0,0,0
1421,OS9,0,0,0,0,0
1422,CPSF1,0,0,0,0,0
1423,ATP5IF1,0,0,0,0,0
1424,H2BC10,0,0,0,0,0
1425,TNKS2,0,0,0,0,0
1426,PDK2,0,0,0,0,0
1427,EVPL,0,0,0,0,0
1428,POLRMT,0,0,0,0,0
1429,FSHR,0,0,0,0,0
1430,RAB6A,0,0,0,0,0
1431,PIGF,0,0,0,0,0
1432,RASSF8,0,0,0,0,0
1433,MED12,0,0,0,0,0
1434,CPSF6,0,0,0,0,0
1435,TBKBP1,0,0,0,0,0
1436,PCYOX1,0,0,0,0,0
1437,COL1A2,1,0,0,0,1
1438,HBA1,0,0,0,0,1
1439,HABP2,0,0,0,0,0
1440,HTRA2,0,0,0,0,0
1441,RAD21,0,0,0,0,0
1442,TBL1X,0,0,0,0,0
1443,COX4I1,0,0,0,0,0
1444,YY1,0,0,0,0,0
1445,CCT8,0,0,0,0,0
1446,C15orf65,0,0,0,0,0
1447,SQOR,0,0,0,0,0
1448,PARP6,0,0,0,0,0
1449,GEMIN4,0,0,0,0,0
1450,ITPK1,0,0,0,0,0
1451,BUD13,0,0,0,0,0
1452,PGAM2,0,0,0,0,0
1453,PSMA3,0,0,0,0,0
1454,AP5B1,0,0,0,0,0
1455,SPI1,0,0,0,0,0
1456,ATP5F1E,0,0,0,0,0
1457,CAP2,0,0,0,0,0
1458,TNIP1,0,0,0,0,0
1459,TTC30B,0,0,0,0,0
1460,MTHFD2L,0,0,0,0,0
1461,TAPT1,0,0,0,0,0
1462,DMC1,0,0,0,0,0
1463,LPCAT2,0,0,0,0,0
1464,COL23A1,0,0,0,0,0
1465,NT5C1B,0,0,0,0,0
1466,SLN,0,0,0,0,0
1467,GNGT2,0,0,0,0,0
1468,AMBN,0,0,0,0,0
1469,PPIG,0,0,0,0,0
1470,RAB31,0,0,0,0,0
1471,PEX5,0,0,0,0,0
1472,PAM16,0,0,0,0,0
1473,EEF2K,0,0,0,0,0
1474,PIAS2,0,0,0,0,0
1475,CD79A,0,0,0,0,0
1476,FKTN,0,0,0,0,0
1477,KLHL3,0,0,0,0,0
1478,ARMC7,0,0,0,0,0
1479,TTK,0,0,0,0,0
1480,TNFSF10,0,0,0,0,0
1481,AOX1,0,0,0,0,0
1482,DAZAP1,0,0,0,0,0
1483,CCDC121,0,0,0,0,0
1484,TCIRG1,0,0,0,0,0
1485,ADH1A,0,0,0,0,0
1486,FDFT1,0,0,0,0,0
1487,TLL1,0,0,0,1,1
1488,CD80,0,0,0,0,0
1489,EIF1B,0,0,0,0,0
1490,SNRPB,0,0,0,0,0
1491,CCDC115,0,0,0,0,0
1492,GNL2,0,0,0,0,0
1493,NOS1AP,0,0,0,0,0
1494,NRF1,0,0,0,0,0
1495,AURKB,0,0,0,0,0
1496,DPYSL4,0,0,0,0,0
1497,RAD1,0,0,0,0,0
1498,TULP3,0,0,0,0,0
1499,HAL,0,0,0,0,0
1500,FGFR2,0,0,0,0,0
1501,LMNB1,0,0,0,0,0
1502,PRDM1,0,0,0,0,0
1503,PLXNB3,0,0,0,0,0
1504,IL12A,0,0,0,0,0
1505,MRPL3,0,0,0,0,0
1506,ASAP1,0,0,0,0,0
1507,MEAF6,0,0,0,0,0
1508,INO80D,0,0,0,0,0
1509,CD96,0,0,0,0,0
1510,CENPN,0,0,0,0,0
1511,PARP9,0,0,0,0,0
1512,RAB1A,0,0,0,0,0
1513,CLDN11,0,0,0,0,0
1514,ADK,0,0,0,0,0
1515,TRIM71,0,0,0,0,0
1516,MCM10,0,0,0,0,0
1517,EIF3I,0,0,0,0,0
1518,ERVFRD-1,0,0,0,0,0
1519,MEIS1,0,0,0,0,0
1520,CLC,0,0,0,0,0
1521,CADM4,0,0,0,0,0
1522,PA2G4,0,0,0,0,0
1523,VDAC3,0,0,0,0,0
1524,ULK2,0,0,0,0,0
1525,SHH,0,0,0,0,0
1526,TNFRSF9,0,0,0,0,0
1527,LGR5,0,0,0,0,0
1528,EFNA2,0,0,0,0,0
