Index1,Index2,Protein1,Protein2,Score,InteractionType
1910,1204,FIS1,COX4I1,733,Protein_Protein
1910,4210,FIS1,TFAM,773,Protein_Protein
1910,2674,FIS1,ACBD5,709,Protein_Protein
1910,288,FIS1,DNM2,863,Protein_Protein
1910,5196,FIS1,PEX16,781,Protein_Protein
1910,1145,FIS1,ABCD3,720,Protein_Protein
1910,8147,FIS1,TOMM20,809,Protein_Protein
1910,9559,FIS1,PEX13,750,Protein_Protein
1910,4277,FIS1,PEX11B,954,Protein_Protein
1910,7525,FIS1,VDAC1,959,Protein_Protein
1910,8045,FIS1,PPARGC1A,727,Protein_Protein
1910,7747,FIS1,MIEF2,924,Protein_Protein
1910,8716,FIS1,MFN1,937,Protein_Protein
1910,8168,FIS1,MARCHF5,965,Protein_Protein
1910,5298,FIS1,PINK1,931,Protein_Protein
1910,1936,FIS1,TBC1D17,996,Protein_Protein
1910,8889,FIS1,DENR,995,Protein_Protein
1910,8407,FIS1,PEX3,816,Protein_Protein
1910,9396,FIS1,RHOT1,703,Protein_Protein
1910,7230,FIS1,MFN2,988,Protein_Protein
1910,1575,FIS1,RMDN3,825,Protein_Protein
1910,6017,FIS1,VAPB,792,Protein_Protein
4334,4305,GLCCI1,DYRK1A,772,Protein_Protein
5090,5239,MYL10,PPP1R12C,798,Protein_Protein
5090,5026,MYL10,MYLK2,752,Protein_Protein
5090,3424,MYL10,MYH10,810,Protein_Protein
5090,733,MYL10,ROCK1,911,Protein_Protein
5090,7730,MYL10,PPP1CB,709,Protein_Protein
5090,1668,MYL10,MYH9,796,Protein_Protein
5090,4495,MYL10,MYL6,748,Protein_Protein
5090,3818,MYL10,ACTB,917,Protein_Protein
5090,2336,MYL10,MYH11,794,Protein_Protein
5090,5109,MYL10,MYH1,715,Protein_Protein
5090,6391,MYL10,MYLK3,738,Protein_Protein
5090,2395,MYL10,TPM2,714,Protein_Protein
5090,2347,MYL10,PPP1CC,710,Protein_Protein
5090,6210,MYL10,MYL6B,707,Protein_Protein
5090,9081,MYL10,MYLK4,738,Protein_Protein
5090,4191,MYL10,ACTG1,917,Protein_Protein
5090,384,MYL10,ROCK2,913,Protein_Protein
3987,9542,CEP41,MEST,877,Protein_Protein
3987,4226,CEP41,TTLL6,860,Protein_Protein
3987,792,CEP41,TMEM237,709,Protein_Protein
3987,1635,CEP41,PLK1,809,Protein_Protein
3987,4782,CEP41,MVB12A,701,Protein_Protein
9542,2552,MEST,CPA4,724,Protein_Protein
9542,7674,MEST,ZIM2,821,Protein_Protein
9542,1078,MEST,NNAT,719,Protein_Protein
9542,3987,MEST,CEP41,877,Protein_Protein
9542,3138,MEST,IGF2,722,Protein_Protein
9542,8248,MEST,SNRPN,804,Protein_Protein
9542,7615,MEST,DLK1,779,Protein_Protein
9542,1982,MEST,GRB10,906,Protein_Protein
9542,5895,MEST,PEG3,912,Protein_Protein
9542,6096,MEST,PEG10,865,Protein_Protein
9542,6250,MEST,PLAGL1,871,Protein_Protein
9542,6949,MEST,ZFP57,764,Protein_Protein
9542,3737,MEST,COPG2,909,Protein_Protein
1638,2429,YAE1,ABCE1,913,Protein_Protein
1638,4172,YAE1,LTO1,948,Protein_Protein
1638,1704,YAE1,FTCDNL1,751,Protein_Protein
6224,276,GIMAP2,GIMAP7,815,Protein_Protein
6224,6921,GIMAP2,GIMAP1,725,Protein_Protein
2609,4245,PSMA2,PSMD7,999,Protein_Protein
2609,2025,PSMA2,CCT4,843,Protein_Protein
2609,8691,PSMA2,PSMB1,999,Protein_Protein
2609,3740,PSMA2,SKP1,823,Protein_Protein
2609,5261,PSMA2,VBP1,773,Protein_Protein
2609,556,PSMA2,CCT7,768,Protein_Protein
2609,1641,PSMA2,PSMA8,996,Protein_Protein
2609,7370,PSMA2,PSMD12,999,Protein_Protein
2609,2242,PSMA2,RPS27A,975,Protein_Protein
2609,6162,PSMA2,PSMA6,999,Protein_Protein
2609,8950,PSMA2,PSMD13,999,Protein_Protein
2609,7051,PSMA2,PSMD5,758,Protein_Protein
2609,3244,PSMA2,PSMA5,999,Protein_Protein
2609,7330,PSMA2,AKIRIN2,932,Protein_Protein
2609,1105,PSMA2,KATNAL2,817,Protein_Protein
2609,8732,PSMA2,CCT3,746,Protein_Protein
2609,7351,PSMA2,PSMA4,999,Protein_Protein
2609,5550,PSMA2,HSPA8,717,Protein_Protein
2609,5188,PSMA2,PSMD2,999,Protein_Protein
2609,3955,PSMA2,C7orf25,705,Protein_Protein
2609,6262,PSMA2,PSMD1,999,Protein_Protein
2609,7956,PSMA2,PSMB8,999,Protein_Protein
2609,8641,PSMA2,PSMC1,999,Protein_Protein
2609,1883,PSMA2,PSMD14,999,Protein_Protein
2609,4733,PSMA2,PSMB9,999,Protein_Protein
2609,5367,PSMA2,EIF3I,795,Protein_Protein
2609,5355,PSMA2,PSMB2,999,Protein_Protein
2609,1811,PSMA2,NEDD8,828,Protein_Protein
2609,8839,PSMA2,PSMB3,999,Protein_Protein
2609,4692,PSMA2,PSMC6,999,Protein_Protein
2609,2075,PSMA2,PSME2,994,Protein_Protein
2609,934,PSMA2,PSMG3,787,Protein_Protein
2609,8964,PSMA2,CCT8,845,Protein_Protein
2609,9678,PSMA2,UBC,945,Protein_Protein
2609,5110,PSMA2,PSMD8,999,Protein_Protein
2609,534,PSMA2,PSMA3,999,Protein_Protein
2609,6191,PSMA2,PSMG1,837,Protein_Protein
2609,5676,PSMA2,CCT2,740,Protein_Protein
2609,7384,PSMA2,POMP,995,Protein_Protein
2609,8760,PSMA2,DESI1,994,Protein_Protein
2609,6054,PSMA2,AIMP1,718,Protein_Protein
2609,9102,PSMA2,PSME4,998,Protein_Protein
2609,6008,PSMA2,CCT5,737,Protein_Protein
2609,5027,PSMA2,PSMC4,999,Protein_Protein
2609,4410,PSMA2,PSMC3,999,Protein_Protein
2609,725,PSMA2,RPS20,701,Protein_Protein
2609,8699,PSMA2,PSMC5,999,Protein_Protein
2609,4098,PSMA2,UBA52,931,Protein_Protein
2609,6176,PSMA2,PSMD11,999,Protein_Protein
2609,1640,PSMA2,PSMG2,954,Protein_Protein
2609,5535,PSMA2,UBB,967,Protein_Protein
2609,1516,PSMA2,UBE2V2,826,Protein_Protein
2609,2735,PSMA2,PSMB10,999,Protein_Protein
2609,8494,PSMA2,RBX1,806,Protein_Protein
2609,4568,PSMA2,PSMD4,999,Protein_Protein
2609,2873,PSMA2,PSMC2,999,Protein_Protein
2609,5910,PSMA2,PSMA7,999,Protein_Protein
2609,6003,PSMA2,SOD1,744,Protein_Protein
2609,4206,PSMA2,PSMD3,999,Protein_Protein
2609,6184,PSMA2,USP14,997,Protein_Protein
2609,5153,PSMA2,PSMD6,999,Protein_Protein
2609,8804,PSMA2,PSMB4,999,Protein_Protein
2609,1538,PSMA2,PSMB5,999,Protein_Protein
2609,2148,PSMA2,RACK1,720,Protein_Protein
2609,5056,PSMA2,RPSA,716,Protein_Protein
2609,2325,PSMA2,PSMF1,978,Protein_Protein
2609,5099,PSMA2,UCHL5,998,Protein_Protein
2609,4984,PSMA2,PSMB11,895,Protein_Protein
2609,6624,PSMA2,PSMB7,999,Protein_Protein
2609,5383,PSMA2,CUL1,802,Protein_Protein
2609,7245,PSMA2,PSMA1,999,Protein_Protein
2609,4085,PSMA2,FBXW7,785,Protein_Protein
2609,8645,PSMA2,EEF1B2,708,Protein_Protein
2609,6740,PSMA2,PRKN,795,Protein_Protein
2609,3552,PSMA2,ADRM1,972,Protein_Protein
2609,2687,PSMA2,ECPAS,832,Protein_Protein
2609,3681,PSMA2,PSMB6,999,Protein_Protein
2609,4957,PSMA2,PSME3,860,Protein_Protein
2609,3652,PSMA2,VCP,859,Protein_Protein
2609,3383,PSMA2,HSP90AB1,761,Protein_Protein
2609,3343,PSMA2,PSME1,992,Protein_Protein
1451,1222,MRPL32,PEBP1,793,Protein_Protein
1451,8021,MRPL32,EIF1AX,811,Protein_Protein
1451,5054,MRPL32,GFM1,984,Protein_Protein
1451,5695,MRPL32,MRPL43,989,Protein_Protein
1451,1258,MRPL32,MTERF4,850,Protein_Protein
1451,316,MRPL32,MRPS18B,856,Protein_Protein
1451,5216,MRPL32,HMGN2,902,Protein_Protein
1451,5858,MRPL32,EEF2,923,Protein_Protein
1451,7600,MRPL32,EIF5AL1,939,Protein_Protein
1451,5079,MRPL32,TSFM,948,Protein_Protein
1451,4397,MRPL32,MRPL46,996,Protein_Protein
1451,7221,MRPL32,MRPL42,979,Protein_Protein
1451,2915,MRPL32,MRPL48,844,Protein_Protein
1451,9359,MRPL32,DICER1,815,Protein_Protein
1451,8424,MRPL32,MRPS15,998,Protein_Protein
1451,8461,MRPL32,RPS29,956,Protein_Protein
1451,1930,MRPL32,HMGN1,906,Protein_Protein
1451,2547,MRPL32,SEC61A2,764,Protein_Protein
1451,4706,MRPL32,MRPS14,997,Protein_Protein
1451,1447,MRPL32,MRPL47,998,Protein_Protein
1451,2896,MRPL32,MRPS7,993,Protein_Protein
1451,7469,MRPL32,FANCE,967,Protein_Protein
1451,7199,MRPL32,RPS11,997,Protein_Protein
1451,3434,MRPL32,ENSP00000387111,867,Protein_Protein
1451,6214,MRPL32,MRNIP,969,Protein_Protein
1451,1042,MRPL32,CHCHD1,878,Protein_Protein
1451,8292,MRPL32,H3BN98_HUMAN,826,Protein_Protein
1451,7424,MRPL32,SRP54,938,Protein_Protein
1451,7083,MRPL32,MRPL34,991,Protein_Protein
1451,1142,MRPL32,HSPBP1,874,Protein_Protein
1451,3253,MRPL32,SOD2-2,798,Protein_Protein
1451,6747,MRPL32,MRPS18C,973,Protein_Protein
1451,8513,MRPL32,LOC107987373,880,Protein_Protein
1451,4941,MRPL32,MRPL23,995,Protein_Protein
1451,6191,MRPL32,PSMG1,876,Protein_Protein
1451,5502,MRPL32,MRPL9,999,Protein_Protein
1451,5213,MRPL32,MRPL52,942,Protein_Protein
1451,6072,MRPL32,RPL3,944,Protein_Protein
1451,1625,MRPL32,FLT3LG,968,Protein_Protein
1451,1803,MRPL32,MAPK8,801,Protein_Protein
1451,8281,MRPL32,SPDYE14,826,Protein_Protein
1451,4923,MRPL32,MRPL58,993,Protein_Protein
1451,454,MRPL32,MRPS34,898,Protein_Protein
1451,4872,MRPL32,MRPL19,999,Protein_Protein
1451,4565,MRPL32,MRPS10,998,Protein_Protein
1451,5203,MRPL32,GUF1,904,Protein_Protein
1451,8947,MRPL32,MRPL27,999,Protein_Protein
1451,6975,MRPL32,MRPL40,997,Protein_Protein
1451,4276,MRPL32,MRPL15,963,Protein_Protein
1451,536,MRPL32,NPSR1,937,Protein_Protein
1451,4521,MRPL32,MRPL41,997,Protein_Protein
1451,7807,MRPL32,PDCD11,910,Protein_Protein
1451,6067,MRPL32,EIF1AY,799,Protein_Protein
1451,60,MRPL32,EFL1,921,Protein_Protein
1451,1974,MRPL32,MRPS17,888,Protein_Protein
1451,4400,MRPL32,MTIF2,968,Protein_Protein
1451,7922,MRPL32,OXA1L,863,Protein_Protein
1451,5403,MRPL32,RPLP0,982,Protein_Protein
1451,6323,MRPL32,AURKAIP1,830,Protein_Protein
1451,4789,MRPL32,MRPL22,999,Protein_Protein
1451,3625,MRPL32,ACO2,862,Protein_Protein
1451,2669,MRPL32,C12orf65,937,Protein_Protein
1451,832,MRPL32,HDDC3,944,Protein_Protein
1451,4176,MRPL32,EIF5A,940,Protein_Protein
1451,887,MRPL32,MRPL16,996,Protein_Protein
1451,828,MRPL32,OTUD3,903,Protein_Protein
1451,2440,MRPL32,SMKR1,907,Protein_Protein
1451,9842,MRPL32,RPS13,971,Protein_Protein
1451,2023,MRPL32,DROSHA,820,Protein_Protein
1451,5437,MRPL32,RPS3,996,Protein_Protein
1451,5304,MRPL32,MRPS2,991,Protein_Protein
1451,3355,MRPL32,ENSP00000499200,826,Protein_Protein
1451,6705,MRPL32,MRPL28,967,Protein_Protein
1451,4659,MRPL32,RPL3L,936,Protein_Protein
1451,6491,MRPL32,CUL7,949,Protein_Protein
1451,3584,MRPL32,MRPL24,990,Protein_Protein
1451,6264,MRPL32,MRPL30,984,Protein_Protein
1451,6178,MRPL32,EFTUD2,923,Protein_Protein
1451,813,MRPL32,RPS14,969,Protein_Protein
1451,3847,MRPL32,MRPL38,980,Protein_Protein
1451,4267,MRPL32,MRRF,997,Protein_Protein
1451,1351,MRPL32,RPL12,905,Protein_Protein
1451,4365,MRPL32,MRPL10,990,Protein_Protein
1451,3835,MRPL32,RPS15A,838,Protein_Protein
1451,7365,MRPL32,PPP1R26,956,Protein_Protein
1451,3357,MRPL32,ABCF2-2,773,Protein_Protein
1451,7779,MRPL32,MRPS21,878,Protein_Protein
1451,3169,MRPL32,MRM3,832,Protein_Protein
1451,7762,MRPL32,ARL6IP1,829,Protein_Protein
1451,751,MRPL32,MRPS35,994,Protein_Protein
1451,2272,MRPL32,MAPK9,798,Protein_Protein
1451,4244,MRPL32,MTRES1,838,Protein_Protein
1451,74,MRPL32,MRPS5,998,Protein_Protein
1451,2225,MRPL32,RPS9,982,Protein_Protein
1451,7288,MRPL32,MALSU1,996,Protein_Protein
1451,2292,MRPL32,HMGN4,903,Protein_Protein
1451,3726,MRPL32,MRPL1,997,Protein_Protein
1451,6990,MRPL32,RPS23,981,Protein_Protein
1451,5977,MRPL32,DAP3,991,Protein_Protein
1451,6122,MRPL32,MRPL20,999,Protein_Protein
1451,9252,MRPL32,MTG1,881,Protein_Protein
1451,1186,MRPL32,RPL17-C18orf32,950,Protein_Protein
1451,6479,MRPL32,RPL13A,972,Protein_Protein
1451,1374,MRPL32,RPL10L,874,Protein_Protein
1451,7477,MRPL32,SOD2,799,Protein_Protein
1451,3374,MRPL32,MRM2,825,Protein_Protein
1451,4494,MRPL32,CXorf66,907,Protein_Protein
1451,4205,MRPL32,ENSP00000498801,826,Protein_Protein
1451,6130,MRPL32,MRPS16,999,Protein_Protein
1451,4472,MRPL32,MRPL45,954,Protein_Protein
1451,1368,MRPL32,RPL23,998,Protein_Protein
1451,1843,MRPL32,PALB2,771,Protein_Protein
1451,6399,MRPL32,SPDYE9P,826,Protein_Protein
1451,5989,MRPL32,RPL7L1,938,Protein_Protein
1451,1946,MRPL32,MRPL49,992,Protein_Protein
1451,646,MRPL32,RPL35,998,Protein_Protein
1451,5056,MRPL32,RPSA,910,Protein_Protein
1451,5171,MRPL32,MRPL37,962,Protein_Protein
1451,6060,MRPL32,PTCD3,826,Protein_Protein
1451,5288,MRPL32,MIEF1-2,811,Protein_Protein
1451,7905,MRPL32,MRPL54,970,Protein_Protein
1451,2549,MRPL32,RPS18,999,Protein_Protein
1451,6139,MRPL32,SIL1,877,Protein_Protein
1451,9358,MRPL32,RPL10,875,Protein_Protein
1451,7742,MRPL32,RPS16,946,Protein_Protein
1451,6803,MRPL32,MRPS26,880,Protein_Protein
1451,4421,MRPL32,GTPBP10,918,Protein_Protein
1451,5104,MRPL32,RPL5,998,Protein_Protein
1451,2887,MRPL32,SPDYE11,826,Protein_Protein
1451,4903,MRPL32,POLR2F,746,Protein_Protein
1451,9009,MRPL32,TP53I13,844,Protein_Protein
1451,1159,MRPL32,MRPL3,998,Protein_Protein
1451,2755,MRPL32,ATP5F1C,731,Protein_Protein
1451,4843,MRPL32,MRPL11,992,Protein_Protein
1451,5284,MRPL32,hCG_1984214,860,Protein_Protein
1451,9437,MRPL32,DDX28,858,Protein_Protein
1451,2699,MRPL32,MRPL44,995,Protein_Protein
1451,6708,MRPL32,GADD45GIP1,964,Protein_Protein
1451,9321,MRPL32,H3BNC9_HUMAN,850,Protein_Protein
1451,3386,MRPL32,MRPS12,999,Protein_Protein
1451,6132,MRPL32,TUFM,999,Protein_Protein
1451,2120,MRPL32,RPL11,997,Protein_Protein
1451,2281,MRPL32,RPL7,942,Protein_Protein
1451,5813,MRPL32,MRPL35,929,Protein_Protein
1451,6310,MRPL32,IMP3,983,Protein_Protein
1451,4977,MRPL32,NSUN4,829,Protein_Protein
1451,4281,MRPL32,MRPS30,981,Protein_Protein
1451,544,MRPL32,RPL9,983,Protein_Protein
1451,6909,MRPL32,MRPS27,847,Protein_Protein
1451,7226,MRPL32,MRPL55,922,Protein_Protein
1451,8101,MRPL32,MRPL57,912,Protein_Protein
1451,8769,MRPL32,MRPL53,918,Protein_Protein
1451,2438,MRPL32,RPL27A,740,Protein_Protein
1451,5242,MRPL32,MRTO4,982,Protein_Protein
1451,816,MRPL32,MRPL14,886,Protein_Protein
1451,3775,MRPL32,MRPS11,998,Protein_Protein
1451,6195,MRPL32,MRPL2,996,Protein_Protein
1451,6449,MRPL32,MRPL13,999,Protein_Protein
1451,7002,MRPL32,MRPL4,998,Protein_Protein
1451,1333,MRPL32,GTPBP6,985,Protein_Protein
1451,168,MRPL32,RPL10A,969,Protein_Protein
1451,8322,MRPL32,MRPL12,999,Protein_Protein
1451,6068,MRPL32,NDUFAB1,985,Protein_Protein
1451,849,MRPL32,MRPS31,865,Protein_Protein
1451,6697,MRPL32,MED1,981,Protein_Protein
1451,3133,MRPL32,RPL23A,999,Protein_Protein
1451,8902,MRPL32,RPL17,963,Protein_Protein
1451,7656,MRPL32,RPL8,950,Protein_Protein
1451,6662,MRPL32,TEX48,937,Protein_Protein
1451,9714,MRPL32,MRPL21,999,Protein_Protein
1451,725,MRPL32,RPS20,981,Protein_Protein
1451,38,MRPL32,MRPL39,992,Protein_Protein
1451,7,MRPL32,MRPS9,999,Protein_Protein
1451,5782,MRPL32,MRPS25,970,Protein_Protein
1451,1634,MRPL32,MRPS33,898,Protein_Protein
1451,6316,MRPL32,CCDC105,965,Protein_Protein
1451,1020,MRPL32,MRPL51,928,Protein_Protein
1451,9201,MRPL32,MRPS6,999,Protein_Protein
1451,7428,MRPL32,PDF,941,Protein_Protein
1451,9030,MRPL32,MRPL17,999,Protein_Protein
1451,6715,MRPL32,MTG2,915,Protein_Protein
1451,5096,MRPL32,MRPS24,869,Protein_Protein
1451,4441,MRPL32,MRPL50,983,Protein_Protein
1451,9110,MRPL32,RPS2,975,Protein_Protein
1451,2226,MRPL32,RPS15,998,Protein_Protein
1451,443,MRPL32,HIBCH,892,Protein_Protein
1451,8455,MRPL32,MRPS28,917,Protein_Protein
1451,6448,MRPL32,RPL26,959,Protein_Protein
1451,8489,MRPL32,MRPS23,874,Protein_Protein
1451,4340,MRPL32,ABCF2,774,Protein_Protein
1451,3241,MRPL32,EIF5A2,939,Protein_Protein
1451,3347,MRPL32,GFM2,909,Protein_Protein
1451,4763,MRPL32,CD74,968,Protein_Protein
1451,4362,MRPL32,MRPL18,961,Protein_Protein
1451,805,MRPL32,ABCF1,776,Protein_Protein
1451,3786,MRPL32,RSAD1,955,Protein_Protein
1451,5810,MRPL32,POLR2C,930,Protein_Protein
1451,3058,MRPL32,MRPL36,999,Protein_Protein
1451,8344,MRPL32,SEC61A1,767,Protein_Protein
1451,7171,MRPL32,SPDYE8P,826,Protein_Protein
1451,890,MRPL32,RPL4,950,Protein_Protein
1451,3701,MRPL32,POLR1C,933,Protein_Protein
1451,3817,MRPL32,MRPS18A,991,Protein_Protein
1451,6237,MRPL32,ABCF3,778,Protein_Protein
1451,1462,MRPL32,MRPL33,999,Protein_Protein
1451,5841,MRPL32,RPL26L1,956,Protein_Protein
1451,4058,MRPL32,PEBP4,788,Protein_Protein
